FileName,t,k,v,SeedSize,UsedSeedSize,TSSize,TSTime,cRnd,cInc,totTuples,relCRnd,relCInc
benchmark1,2,5,7,158,157,164,5.0,2.9936305732484074,2.857142857142857,490,0.29936305732484075,0.2857142857142857
benchmark1,2,5,7,159,159,169,4.0,2.949685534591195,2.1,490,0.2949685534591195,0.21000000000000002
benchmark1,2,5,7,160,160,168,6.0,2.95625,2.125,490,0.29562499999999997,0.2125
benchmark1,2,5,7,161,160,167,5.0,2.9625,2.2857142857142856,490,0.29625,0.22857142857142856
benchmark1,2,5,7,162,162,169,5.0,2.9074074074074074,2.7142857142857144,490,0.29074074074074074,0.27142857142857146
benchmark1,2,5,7,163,163,169,6.0,2.920245398773006,2.3333333333333335,490,0.2920245398773006,0.23333333333333334
benchmark1,2,5,7,164,163,170,6.0,2.901840490797546,2.4285714285714284,490,0.2901840490797546,0.24285714285714283
benchmark1,2,5,7,165,165,169,5.0,2.9212121212121214,2.0,490,0.2921212121212121,0.2
benchmark1,2,5,7,166,166,170,5.0,2.891566265060241,2.5,490,0.2891566265060241,0.25
benchmark1,2,5,7,167,167,174,5.0,2.8263473053892216,2.5714285714285716,490,0.2826347305389222,0.2571428571428572
benchmark1,2,5,7,168,167,175,5.0,2.838323353293413,2.0,490,0.2838323353293413,0.2
benchmark1,2,5,7,169,169,173,5.0,2.8461538461538463,2.25,490,0.2846153846153846,0.225
benchmark1,2,5,7,170,168,174,5.0,2.8214285714285716,2.6666666666666665,490,0.28214285714285714,0.26666666666666666
benchmark1,2,5,7,171,170,176,6.0,2.7941176470588234,2.5,490,0.27941176470588236,0.25
benchmark1,2,5,7,172,171,177,6.0,2.783625730994152,2.3333333333333335,490,0.2783625730994152,0.23333333333333334
benchmark1,2,5,7,173,173,180,5.0,2.722543352601156,2.7142857142857144,490,0.2722543352601156,0.27142857142857146
benchmark1,2,5,7,174,172,175,4.0,2.802325581395349,2.6666666666666665,490,0.2802325581395349,0.26666666666666666
benchmark1,2,5,7,175,172,178,6.0,2.7732558139534884,2.1666666666666665,490,0.27732558139534885,0.21666666666666665
benchmark1,2,5,7,176,175,181,4.0,2.742857142857143,1.6666666666666667,490,0.2742857142857143,0.16666666666666669
benchmark1,2,5,7,177,177,182,5.0,2.711864406779661,2.0,490,0.2711864406779661,0.2
benchmark1,2,5,7,178,177,187,5.0,2.632768361581921,2.4,490,0.2632768361581921,0.24
benchmark1,2,5,7,179,178,186,6.0,2.651685393258427,2.25,490,0.26516853932584267,0.225
benchmark1,2,5,7,180,179,188,6.0,2.636871508379888,2.0,490,0.2636871508379888,0.2
benchmark1,2,5,7,181,179,185,5.0,2.6759776536312847,1.8333333333333333,490,0.26759776536312846,0.18333333333333332
benchmark1,2,5,7,182,181,187,6.0,2.657458563535912,1.5,490,0.26574585635359116,0.15
benchmark1,2,5,7,183,183,189,6.0,2.612021857923497,2.0,490,0.2612021857923497,0.2
benchmark1,2,5,7,184,183,187,5.0,2.633879781420765,2.0,490,0.2633879781420765,0.2
benchmark1,2,5,7,185,183,189,6.0,2.612021857923497,2.0,490,0.2612021857923497,0.2
benchmark1,2,5,7,186,185,190,6.0,2.6,1.8,490,0.26,0.18
benchmark1,2,5,7,187,185,189,5.0,2.6216216216216215,1.25,490,0.26216216216216215,0.125
benchmark1,2,5,7,188,187,193,6.0,2.550802139037433,2.1666666666666665,490,0.2550802139037433,0.21666666666666665
benchmark1,2,5,7,189,186,193,5.0,2.5591397849462365,2.0,490,0.25591397849462366,0.2
benchmark1,2,5,7,190,189,193,6.0,2.5555555555555554,1.75,490,0.25555555555555554,0.175
benchmark1,2,5,7,191,190,192,10.0,2.557894736842105,2.0,490,0.2557894736842105,0.2
benchmark1,2,5,7,192,192,197,4.0,2.5052083333333335,1.8,490,0.25052083333333336,0.18
benchmark1,2,5,7,193,191,195,4.0,2.513089005235602,2.5,490,0.2513089005235602,0.25
benchmark1,2,5,7,194,193,199,5.0,2.4922279792746114,1.5,490,0.24922279792746113,0.15
benchmark1,2,5,7,195,194,201,5.0,2.443298969072165,2.2857142857142856,490,0.24432989690721651,0.22857142857142856
benchmark1,2,5,7,196,196,200,5.0,2.4642857142857144,1.75,490,0.24642857142857144,0.175
benchmark1,2,5,7,197,195,199,6.0,2.476923076923077,1.75,490,0.2476923076923077,0.175
benchmark1,2,5,7,198,196,201,4.0,2.4489795918367347,2.0,490,0.24489795918367346,0.2
benchmark1,2,5,7,199,199,204,5.0,2.4271356783919598,1.4,490,0.24271356783919598,0.13999999999999999
UNIFORM_ALL_0,2,7,3,0,0,23,2.0,0.0,8.217391304347826,189,0.0,0.391304347826087
UNIFORM_ALL_0,2,7,3,1,1,20,2.0,21.0,8.842105263157896,189,1.0,0.4210526315789474
UNIFORM_ALL_0,2,7,3,2,2,20,2.0,19.5,8.333333333333334,189,0.9285714285714286,0.39682539682539686
UNIFORM_ALL_0,2,7,3,3,3,20,1.0,17.0,8.117647058823529,189,0.8095238095238095,0.38655462184873945
UNIFORM_ALL_0,2,7,3,4,4,18,2.0,17.75,8.428571428571429,189,0.8452380952380952,0.4013605442176871
UNIFORM_ALL_0,2,7,3,5,5,18,2.0,19.0,7.230769230769231,189,0.9047619047619048,0.3443223443223443
UNIFORM_ALL_0,2,7,3,6,6,18,2.0,13.833333333333334,8.833333333333334,189,0.6587301587301587,0.42063492063492064
UNIFORM_ALL_0,2,7,3,7,7,20,2.0,14.428571428571429,6.769230769230769,189,0.6870748299319728,0.32234432234432236
UNIFORM_ALL_0,2,7,3,8,8,19,3.0,14.375,6.7272727272727275,189,0.6845238095238095,0.3203463203463204
UNIFORM_ALL_0,2,7,3,9,9,20,3.0,12.88888888888889,6.636363636363637,189,0.6137566137566137,0.31601731601731603
UNIFORM_ALL_0,2,7,3,10,10,21,1.0,12.4,5.909090909090909,189,0.5904761904761905,0.2813852813852814
UNIFORM_ALL_0,2,7,3,11,11,20,2.0,12.636363636363637,5.555555555555555,189,0.6017316017316018,0.26455026455026454
UNIFORM_ALL_0,2,7,3,12,12,19,2.0,12.333333333333334,5.857142857142857,189,0.5873015873015873,0.2789115646258503
UNIFORM_ALL_0,2,7,3,13,13,21,3.0,11.0,5.75,189,0.5238095238095238,0.27380952380952384
UNIFORM_ALL_0,2,7,3,14,14,20,1.0,11.285714285714286,5.166666666666667,189,0.5374149659863946,0.24603174603174605
UNIFORM_ALL_0,2,7,3,15,15,22,3.0,10.133333333333333,5.285714285714286,189,0.4825396825396825,0.25170068027210885
UNIFORM_ALL_0,2,7,3,16,16,23,2.0,9.875,4.428571428571429,189,0.47023809523809523,0.2108843537414966
UNIFORM_ALL_0,2,7,3,17,17,21,1.0,9.764705882352942,5.75,189,0.4649859943977591,0.27380952380952384
UNIFORM_ALL_0,2,7,3,18,18,23,5.0,9.11111111111111,5.0,189,0.43386243386243384,0.23809523809523808
UNIFORM_ALL_0,2,7,3,19,19,24,2.0,8.947368421052632,3.8,189,0.4260651629072682,0.18095238095238095
UNIFORM_ALL_0,2,7,3,20,20,24,2.0,8.55,4.5,189,0.4071428571428572,0.21428571428571427
UNIFORM_ALL_0,2,7,3,21,21,25,2.0,8.095238095238095,4.75,189,0.3854875283446712,0.2261904761904762
UNIFORM_ALL_0,2,7,3,22,22,25,1.0,7.863636363636363,5.333333333333333,189,0.37445887445887444,0.25396825396825395
UNIFORM_ALL_0,2,7,3,23,23,27,1.0,7.695652173913044,3.0,189,0.36645962732919257,0.14285714285714285
UNIFORM_ALL_0,2,7,3,24,24,27,2.0,7.5,3.0,189,0.35714285714285715,0.14285714285714285
UNIFORM_ALL_0,2,7,3,25,25,28,1.0,7.2,3.0,189,0.34285714285714286,0.14285714285714285
UNIFORM_ALL_0,2,7,3,26,25,28,1.0,7.2,3.0,189,0.34285714285714286,0.14285714285714285
UNIFORM_ALL_0,2,7,3,27,27,30,2.0,6.62962962962963,3.3333333333333335,189,0.31569664902998235,0.15873015873015875
UNIFORM_ALL_0,2,7,3,28,27,29,2.0,6.592592592592593,5.5,189,0.31393298059964725,0.2619047619047619
UNIFORM_ALL_0,2,7,3,29,28,31,1.0,6.464285714285714,2.6666666666666665,189,0.3078231292517007,0.12698412698412698
UNIFORM_ALL_0,2,7,3,30,28,31,2.0,6.535714285714286,2.0,189,0.3112244897959184,0.09523809523809523
UNIFORM_ALL_0,2,7,3,31,31,32,2.0,5.870967741935484,7.0,189,0.2795698924731183,0.3333333333333333
UNIFORM_ALL_0,2,7,3,32,32,33,2.0,5.78125,4.0,189,0.27529761904761907,0.19047619047619047
UNIFORM_ALL_0,2,7,3,33,33,36,3.0,5.545454545454546,2.0,189,0.26406926406926406,0.09523809523809523
UNIFORM_ALL_0,2,7,3,34,34,36,2.0,5.411764705882353,2.5,189,0.257703081232493,0.11904761904761904
UNIFORM_ALL_0,2,7,3,35,35,36,1.0,5.3428571428571425,2.0,189,0.25442176870748295,0.09523809523809523
UNIFORM_ALL_0,2,7,3,36,36,37,3.0,5.166666666666667,3.0,189,0.24603174603174605,0.14285714285714285
UNIFORM_ALL_0,2,7,3,37,37,37,2.0,5.108108108108108,0.0,189,0.24324324324324323,0.0
UNIFORM_ALL_0,2,7,3,38,38,38,2.0,4.973684210526316,0.0,189,0.2368421052631579,0.0
UNIFORM_ALL_0,2,7,3,39,39,39,1.0,4.846153846153846,0.0,189,0.23076923076923075,0.0
UNIFORM_ALL_0,2,7,3,40,40,40,3.0,4.725,0.0,189,0.22499999999999998,0.0
UNIFORM_ALL_0,2,7,3,41,40,40,2.0,4.725,0.0,189,0.22499999999999998,0.0
UNIFORM_ALL_0,2,7,3,42,39,40,2.0,4.794871794871795,2.0,189,0.22832722832722832,0.09523809523809523
UNIFORM_ALL_0,2,7,3,43,43,44,1.0,4.348837209302325,2.0,189,0.2070874861572536,0.09523809523809523
UNIFORM_ALL_0,2,7,3,44,44,45,3.0,4.2727272727272725,1.0,189,0.20346320346320346,0.047619047619047616
UNIFORM_ALL_0,2,7,3,45,45,46,2.0,4.177777777777778,1.0,189,0.19894179894179895,0.047619047619047616
UNIFORM_ALL_0,2,7,3,46,46,46,2.0,4.108695652173913,0.0,189,0.1956521739130435,0.0
