FileName,Strength,SeedSize,UsedSeedSize,TSSize,TSTime,cRnd,cInc,totTuples
UNIFORM_BOOLEAN_9,2,152,152,152,17.0,10.0,0.0,1624
UNIFORM_BOOLEAN_9,2,153,153,153,19.0,10.0,0.0,1624
UNIFORM_BOOLEAN_9,2,154,154,154,18.0,10.0,0.0,1624
UNIFORM_BOOLEAN_9,2,155,155,155,20.0,10.0,0.0,1624
UNIFORM_BOOLEAN_9,2,156,156,156,17.0,10.0,0.0,1624
UNIFORM_BOOLEAN_9,2,157,157,157,20.0,10.0,0.0,1624
UNIFORM_BOOLEAN_9,2,158,158,158,18.0,10.0,0.0,1624
UNIFORM_BOOLEAN_9,2,159,159,159,19.0,10.0,0.0,1624
UNIFORM_BOOLEAN_9,2,160,160,160,21.0,10.0,0.0,1624
UNIFORM_BOOLEAN_9,2,161,161,161,20.0,10.0,0.0,1624
UNIFORM_BOOLEAN_9,2,162,162,162,19.0,10.0,0.0,1624
UNIFORM_BOOLEAN_9,2,163,163,163,22.0,9.0,0.0,1624
UNIFORM_BOOLEAN_9,2,164,164,164,20.0,9.0,0.0,1624
UNIFORM_BOOLEAN_9,2,165,165,165,20.0,9.0,0.0,1624
UNIFORM_BOOLEAN_9,2,166,166,166,24.0,9.0,0.0,1624
UNIFORM_BOOLEAN_9,2,167,167,167,22.0,9.0,0.0,1624
UNIFORM_BOOLEAN_9,2,168,168,168,18.0,9.0,0.0,1624
UNIFORM_BOOLEAN_9,2,169,169,169,22.0,9.0,0.0,1624
UNIFORM_BOOLEAN_9,2,170,170,170,25.0,9.0,0.0,1624
UNIFORM_BOOLEAN_9,2,171,171,171,21.0,9.0,0.0,1624
UNIFORM_BOOLEAN_9,2,172,172,172,23.0,9.0,0.0,1624
UNIFORM_BOOLEAN_9,2,173,173,173,19.0,9.0,0.0,1624
UNIFORM_BOOLEAN_9,2,174,174,174,23.0,9.0,0.0,1624
UNIFORM_BOOLEAN_9,2,175,175,175,20.0,9.0,0.0,1624
UNIFORM_BOOLEAN_9,2,176,176,176,20.0,9.0,0.0,1624
UNIFORM_BOOLEAN_9,2,177,177,177,20.0,9.0,0.0,1624
UNIFORM_BOOLEAN_9,2,178,178,178,24.0,9.0,0.0,1624
UNIFORM_BOOLEAN_9,2,179,179,179,22.0,9.0,0.0,1624
UNIFORM_BOOLEAN_9,2,180,180,180,21.0,9.0,0.0,1624
UNIFORM_BOOLEAN_9,2,181,181,181,21.0,8.0,0.0,1624
UNIFORM_BOOLEAN_9,2,182,182,182,22.0,8.0,0.0,1624
UNIFORM_BOOLEAN_9,2,183,183,183,22.0,8.0,0.0,1624
UNIFORM_BOOLEAN_9,2,184,184,184,22.0,8.0,0.0,1624
UNIFORM_BOOLEAN_9,2,185,185,185,21.0,8.0,0.0,1624
UNIFORM_BOOLEAN_9,2,186,186,186,25.0,8.0,0.0,1624
UNIFORM_BOOLEAN_9,2,187,187,187,21.0,8.0,0.0,1624
UNIFORM_BOOLEAN_9,2,188,188,188,23.0,8.0,0.0,1624
UNIFORM_BOOLEAN_9,2,189,189,189,22.0,8.0,0.0,1624
UNIFORM_BOOLEAN_9,2,190,190,190,21.0,8.0,0.0,1624
UNIFORM_BOOLEAN_9,2,191,191,191,24.0,8.0,0.0,1624
UNIFORM_BOOLEAN_9,2,192,192,192,22.0,8.0,0.0,1624
UNIFORM_BOOLEAN_9,2,193,193,193,21.0,8.0,0.0,1624
UNIFORM_BOOLEAN_9,2,194,194,194,23.0,8.0,0.0,1624
UNIFORM_BOOLEAN_9,2,195,195,195,22.0,8.0,0.0,1624
UNIFORM_BOOLEAN_9,2,196,196,196,23.0,8.0,0.0,1624
UNIFORM_BOOLEAN_9,2,197,197,197,23.0,8.0,0.0,1624
UNIFORM_BOOLEAN_9,2,198,198,198,23.0,8.0,0.0,1624
UNIFORM_BOOLEAN_9,2,199,199,199,26.0,8.0,0.0,1624
UNIFORM_ALL_1,2,0,0,81,49.0,0.0,28.0,2277
UNIFORM_ALL_1,2,1,1,50,18.0,253.0,41.0,2277
UNIFORM_ALL_1,2,2,2,33,8.0,242.0,57.0,2277
UNIFORM_ALL_1,2,3,3,30,7.0,216.0,60.0,2277
UNIFORM_ALL_1,2,4,4,34,9.0,192.0,50.0,2277
UNIFORM_ALL_1,2,5,5,31,7.0,204.0,48.0,2277
UNIFORM_ALL_1,2,6,6,30,7.0,196.0,45.0,2277
UNIFORM_ALL_1,2,7,7,28,7.0,183.0,47.0,2277
UNIFORM_ALL_1,2,8,8,29,6.0,168.0,44.0,2277
UNIFORM_ALL_1,2,9,9,28,9.0,160.0,43.0,2277
UNIFORM_ALL_1,2,10,10,29,9.0,163.0,33.0,2277
UNIFORM_ALL_1,2,11,11,26,8.0,149.0,42.0,2277
UNIFORM_ALL_1,2,12,12,28,10.0,143.0,34.0,2277
UNIFORM_ALL_1,2,13,13,28,7.0,134.0,34.0,2277
UNIFORM_ALL_1,2,14,14,26,12.0,129.0,38.0,2277
UNIFORM_ALL_1,2,15,15,30,12.0,121.0,30.0,2277
UNIFORM_ALL_1,2,16,16,29,6.0,117.0,31.0,2277
UNIFORM_ALL_1,2,17,17,28,5.0,116.0,27.0,2277
UNIFORM_ALL_1,2,18,18,29,7.0,110.0,25.0,2277
UNIFORM_ALL_1,2,19,19,28,9.0,107.0,26.0,2277
UNIFORM_ALL_1,2,20,20,29,6.0,103.0,22.0,2277
UNIFORM_ALL_1,2,21,21,29,8.0,99.0,22.0,2277
UNIFORM_ALL_1,2,22,22,31,6.0,94.0,23.0,2277
UNIFORM_ALL_1,2,23,23,31,9.0,93.0,15.0,2277
UNIFORM_ALL_1,2,24,24,31,10.0,88.0,21.0,2277
UNIFORM_ALL_1,2,25,25,30,8.0,87.0,18.0,2277
UNIFORM_ALL_1,2,26,26,31,11.0,83.0,20.0,2277
UNIFORM_ALL_1,2,27,27,32,10.0,80.0,18.0,2277
UNIFORM_ALL_1,2,28,28,35,6.0,77.0,17.0,2277
UNIFORM_ALL_1,2,29,29,34,8.0,75.0,18.0,2277
UNIFORM_ALL_1,2,30,30,34,9.0,74.0,12.0,2277
UNIFORM_ALL_1,2,31,31,36,10.0,71.0,14.0,2277
UNIFORM_ALL_1,2,32,32,38,9.0,69.0,10.0,2277
UNIFORM_ALL_1,2,33,33,36,9.0,67.0,13.0,2277
UNIFORM_ALL_1,2,34,34,37,7.0,65.0,11.0,2277
UNIFORM_ALL_1,2,35,35,38,14.0,64.0,11.0,2277
UNIFORM_ALL_1,2,36,36,39,5.0,62.0,13.0,2277
UNIFORM_ALL_1,2,37,37,41,6.0,60.0,13.0,2277
UNIFORM_ALL_1,2,38,38,40,5.0,59.0,10.0,2277
UNIFORM_ALL_1,2,39,39,42,18.0,57.0,5.0,2277
UNIFORM_ALL_1,2,40,40,43,9.0,56.0,7.0,2277
UNIFORM_ALL_1,2,41,41,43,14.0,55.0,7.0,2277
UNIFORM_ALL_1,2,42,42,43,6.0,54.0,7.0,2277
UNIFORM_ALL_1,2,43,43,44,6.0,52.0,9.0,2277
UNIFORM_ALL_1,2,44,44,46,7.0,51.0,6.0,2277
UNIFORM_ALL_1,2,45,45,48,8.0,50.0,3.0,2277
UNIFORM_ALL_1,2,46,46,48,9.0,49.0,3.0,2277
UNIFORM_ALL_1,2,47,47,48,7.0,48.0,7.0,2277
UNIFORM_ALL_1,2,48,48,50,8.0,47.0,4.0,2277
UNIFORM_ALL_1,2,49,49,50,7.0,46.0,3.0,2277
UNIFORM_ALL_1,2,50,50,51,8.0,45.0,3.0,2277
UNIFORM_ALL_1,2,51,51,53,11.0,44.0,4.0,2277
UNIFORM_ALL_1,2,52,52,53,7.0,43.0,3.0,2277
UNIFORM_ALL_1,2,53,53,54,11.0,42.0,3.0,2277
UNIFORM_ALL_1,2,54,54,55,7.0,42.0,2.0,2277
UNIFORM_ALL_1,2,55,55,55,8.0,41.0,0.0,2277
UNIFORM_ALL_1,2,56,56,57,7.0,40.0,4.0,2277
UNIFORM_ALL_1,2,57,57,58,8.0,39.0,3.0,2277
UNIFORM_ALL_1,2,58,58,58,10.0,39.0,0.0,2277
UNIFORM_ALL_1,2,59,59,60,9.0,38.0,4.0,2277
UNIFORM_ALL_1,2,60,60,61,11.0,37.0,4.0,2277
UNIFORM_ALL_1,2,61,61,62,11.0,37.0,2.0,2277
UNIFORM_ALL_1,2,62,62,64,11.0,36.0,2.0,2277
UNIFORM_ALL_1,2,63,63,64,11.0,36.0,5.0,2277
UNIFORM_ALL_1,2,64,64,65,9.0,35.0,3.0,2277
UNIFORM_ALL_1,2,65,65,65,9.0,35.0,0.0,2277
UNIFORM_ALL_1,2,66,66,66,9.0,34.0,0.0,2277
UNIFORM_ALL_1,2,67,67,68,9.0,33.0,2.0,2277
UNIFORM_ALL_1,2,68,68,68,14.0,33.0,0.0,2277
UNIFORM_ALL_1,2,69,69,70,13.0,32.0,2.0,2277
UNIFORM_ALL_1,2,70,70,70,14.0,32.0,0.0,2277
UNIFORM_ALL_1,2,71,71,71,15.0,32.0,0.0,2277
UNIFORM_ALL_1,2,72,72,72,13.0,31.0,0.0,2277
UNIFORM_ALL_1,2,73,73,73,11.0,31.0,0.0,2277
UNIFORM_ALL_1,2,74,74,74,18.0,30.0,0.0,2277
UNIFORM_ALL_1,2,75,75,76,13.0,30.0,1.0,2277
UNIFORM_ALL_1,2,76,76,76,9.0,29.0,0.0,2277
UNIFORM_ALL_1,2,77,77,77,9.0,29.0,0.0,2277
UNIFORM_ALL_1,2,78,78,78,9.0,29.0,0.0,2277
UNIFORM_ALL_1,2,79,79,80,10.0,28.0,1.0,2277
UNIFORM_ALL_1,2,80,80,80,17.0,28.0,0.0,2277
UNIFORM_ALL_1,2,81,81,81,10.0,28.0,0.0,2277
UNIFORM_ALL_1,2,82,82,82,11.0,27.0,0.0,2277
UNIFORM_ALL_1,2,83,83,83,11.0,27.0,0.0,2277
UNIFORM_ALL_1,2,84,84,84,10.0,27.0,0.0,2277
UNIFORM_ALL_1,2,85,85,85,9.0,26.0,0.0,2277
UNIFORM_ALL_1,2,86,86,86,13.0,26.0,0.0,2277
UNIFORM_ALL_1,2,87,87,87,9.0,26.0,0.0,2277
UNIFORM_ALL_1,2,88,88,88,10.0,25.0,0.0,2277
UNIFORM_ALL_1,2,89,89,89,10.0,25.0,0.0,2277
UNIFORM_ALL_1,2,90,90,90,10.0,25.0,0.0,2277
UNIFORM_ALL_1,2,91,91,91,12.0,25.0,0.0,2277
UNIFORM_ALL_1,2,92,92,93,12.0,24.0,1.0,2277
UNIFORM_ALL_1,2,93,93,93,10.0,24.0,0.0,2277
UNIFORM_ALL_1,2,94,94,94,10.0,24.0,0.0,2277
UNIFORM_ALL_1,2,95,95,95,10.0,23.0,0.0,2277
UNIFORM_ALL_1,2,96,96,96,18.0,23.0,0.0,2277
UNIFORM_ALL_1,2,97,97,97,9.0,23.0,0.0,2277
UNIFORM_ALL_1,2,98,98,98,11.0,23.0,0.0,2277
UNIFORM_ALL_1,2,99,99,99,11.0,23.0,0.0,2277
UNIFORM_ALL_1,2,100,100,100,14.0,22.0,0.0,2277
UNIFORM_ALL_1,2,101,101,101,12.0,22.0,0.0,2277
UNIFORM_ALL_1,2,102,102,102,10.0,22.0,0.0,2277
UNIFORM_ALL_1,2,103,103,103,12.0,22.0,0.0,2277
UNIFORM_ALL_1,2,104,104,104,18.0,21.0,0.0,2277
UNIFORM_ALL_1,2,105,105,105,13.0,21.0,0.0,2277
UNIFORM_ALL_1,2,106,106,106,13.0,21.0,0.0,2277
UNIFORM_ALL_1,2,107,107,107,14.0,21.0,0.0,2277
UNIFORM_ALL_1,2,108,108,108,17.0,21.0,0.0,2277
UNIFORM_ALL_1,2,109,109,109,13.0,20.0,0.0,2277
UNIFORM_ALL_1,2,110,110,110,13.0,20.0,0.0,2277
UNIFORM_ALL_1,2,111,111,111,12.0,20.0,0.0,2277
UNIFORM_ALL_1,2,112,112,112,15.0,20.0,0.0,2277
UNIFORM_ALL_1,2,113,113,113,14.0,20.0,0.0,2277
UNIFORM_ALL_1,2,114,114,114,12.0,19.0,0.0,2277
UNIFORM_ALL_1,2,115,115,115,16.0,19.0,0.0,2277
UNIFORM_ALL_1,2,116,116,116,12.0,19.0,0.0,2277
UNIFORM_ALL_1,2,117,117,117,12.0,19.0,0.0,2277
UNIFORM_ALL_1,2,118,118,118,13.0,19.0,0.0,2277
UNIFORM_ALL_1,2,119,119,119,14.0,19.0,0.0,2277
UNIFORM_ALL_1,2,120,120,120,12.0,18.0,0.0,2277
UNIFORM_ALL_1,2,121,121,121,18.0,18.0,0.0,2277
UNIFORM_ALL_1,2,122,122,122,15.0,18.0,0.0,2277
UNIFORM_ALL_1,2,123,123,123,13.0,18.0,0.0,2277
UNIFORM_ALL_1,2,124,124,124,14.0,18.0,0.0,2277
UNIFORM_ALL_1,2,125,125,125,14.0,18.0,0.0,2277
UNIFORM_ALL_1,2,126,126,126,14.0,18.0,0.0,2277
UNIFORM_ALL_1,2,127,127,127,17.0,17.0,0.0,2277
UNIFORM_ALL_1,2,128,128,128,14.0,17.0,0.0,2277
UNIFORM_ALL_1,2,129,129,129,14.0,17.0,0.0,2277
UNIFORM_ALL_1,2,130,130,130,15.0,17.0,0.0,2277
UNIFORM_ALL_1,2,131,131,131,13.0,17.0,0.0,2277
UNIFORM_ALL_1,2,132,132,132,15.0,17.0,0.0,2277
UNIFORM_ALL_1,2,133,133,133,14.0,17.0,0.0,2277
UNIFORM_ALL_1,2,134,134,134,13.0,16.0,0.0,2277
UNIFORM_ALL_1,2,135,135,135,13.0,16.0,0.0,2277
UNIFORM_ALL_1,2,136,136,136,17.0,16.0,0.0,2277
UNIFORM_ALL_1,2,137,137,137,16.0,16.0,0.0,2277
UNIFORM_ALL_1,2,138,138,138,15.0,16.0,0.0,2277
UNIFORM_ALL_1,2,139,139,139,14.0,16.0,0.0,2277
UNIFORM_ALL_1,2,140,140,140,15.0,16.0,0.0,2277
UNIFORM_ALL_1,2,141,141,141,15.0,16.0,0.0,2277
UNIFORM_ALL_1,2,142,142,142,15.0,16.0,0.0,2277
UNIFORM_ALL_1,2,143,143,143,16.0,15.0,0.0,2277
UNIFORM_ALL_1,2,144,144,144,14.0,15.0,0.0,2277
UNIFORM_ALL_1,2,145,145,145,20.0,15.0,0.0,2277
UNIFORM_ALL_1,2,146,146,146,17.0,15.0,0.0,2277
UNIFORM_ALL_1,2,147,147,147,14.0,15.0,0.0,2277
UNIFORM_ALL_1,2,148,148,148,15.0,15.0,0.0,2277
UNIFORM_ALL_1,2,149,149,149,14.0,15.0,0.0,2277
UNIFORM_ALL_1,2,150,150,150,15.0,15.0,0.0,2277
UNIFORM_ALL_1,2,151,151,151,14.0,15.0,0.0,2277
UNIFORM_ALL_1,2,152,152,152,19.0,14.0,0.0,2277
UNIFORM_ALL_1,2,153,153,153,16.0,14.0,0.0,2277
UNIFORM_ALL_1,2,154,154,154,18.0,14.0,0.0,2277
UNIFORM_ALL_1,2,155,155,155,17.0,14.0,0.0,2277
UNIFORM_ALL_1,2,156,156,156,15.0,14.0,0.0,2277
UNIFORM_ALL_1,2,157,157,157,16.0,14.0,0.0,2277
UNIFORM_ALL_1,2,158,158,158,14.0,14.0,0.0,2277
UNIFORM_ALL_1,2,159,159,159,17.0,14.0,0.0,2277
UNIFORM_ALL_1,2,160,160,160,15.0,14.0,0.0,2277
UNIFORM_ALL_1,2,161,161,161,17.0,14.0,0.0,2277
UNIFORM_ALL_1,2,162,162,162,16.0,14.0,0.0,2277
UNIFORM_ALL_1,2,163,163,163,16.0,13.0,0.0,2277
UNIFORM_ALL_1,2,164,164,164,16.0,13.0,0.0,2277
UNIFORM_ALL_1,2,165,165,165,17.0,13.0,0.0,2277
UNIFORM_ALL_1,2,166,166,166,22.0,13.0,0.0,2277
UNIFORM_ALL_1,2,167,167,167,18.0,13.0,0.0,2277
UNIFORM_ALL_1,2,168,168,168,19.0,13.0,0.0,2277
UNIFORM_ALL_1,2,169,169,169,18.0,13.0,0.0,2277
UNIFORM_ALL_1,2,170,170,170,17.0,13.0,0.0,2277
UNIFORM_ALL_1,2,171,171,171,17.0,13.0,0.0,2277
UNIFORM_ALL_1,2,172,172,172,20.0,13.0,0.0,2277
UNIFORM_ALL_1,2,173,173,173,17.0,13.0,0.0,2277
UNIFORM_ALL_1,2,174,174,174,18.0,13.0,0.0,2277
UNIFORM_ALL_1,2,175,175,175,21.0,13.0,0.0,2277
UNIFORM_ALL_1,2,176,176,176,18.0,12.0,0.0,2277
UNIFORM_ALL_1,2,177,177,177,18.0,12.0,0.0,2277
UNIFORM_ALL_1,2,178,178,178,17.0,12.0,0.0,2277
UNIFORM_ALL_1,2,179,179,179,17.0,12.0,0.0,2277
UNIFORM_ALL_1,2,180,180,180,17.0,12.0,0.0,2277
UNIFORM_ALL_1,2,181,181,181,18.0,12.0,0.0,2277
UNIFORM_ALL_1,2,182,182,182,19.0,12.0,0.0,2277
UNIFORM_ALL_1,2,183,183,183,18.0,12.0,0.0,2277
UNIFORM_ALL_1,2,184,184,184,19.0,12.0,0.0,2277
UNIFORM_ALL_1,2,185,185,185,22.0,12.0,0.0,2277
UNIFORM_ALL_1,2,186,186,186,19.0,12.0,0.0,2277
UNIFORM_ALL_1,2,187,187,187,18.0,12.0,0.0,2277
UNIFORM_ALL_1,2,188,188,188,20.0,12.0,0.0,2277
UNIFORM_ALL_1,2,189,189,189,19.0,12.0,0.0,2277
UNIFORM_ALL_1,2,190,190,190,19.0,11.0,0.0,2277
UNIFORM_ALL_1,2,191,191,191,21.0,11.0,0.0,2277
UNIFORM_ALL_1,2,192,192,192,19.0,11.0,0.0,2277
UNIFORM_ALL_1,2,193,193,193,19.0,11.0,0.0,2277
UNIFORM_ALL_1,2,194,194,194,20.0,11.0,0.0,2277
UNIFORM_ALL_1,2,195,195,195,20.0,11.0,0.0,2277
UNIFORM_ALL_1,2,196,196,196,20.0,11.0,0.0,2277
UNIFORM_ALL_1,2,197,197,197,20.0,11.0,0.0,2277
UNIFORM_ALL_1,2,198,198,198,19.0,11.0,0.0,2277
UNIFORM_ALL_1,2,199,199,199,20.0,11.0,0.0,2277
UNIFORM_ALL_0,2,0,0,23,5.0,0.0,8.0,189
UNIFORM_ALL_0,2,1,1,24,1.0,21.0,7.0,189
UNIFORM_ALL_0,2,2,2,20,0.0,21.0,8.0,189
UNIFORM_ALL_0,2,3,3,18,0.0,19.0,8.0,189
UNIFORM_ALL_0,2,4,4,19,2.0,19.0,7.0,189
UNIFORM_ALL_0,2,5,5,17,1.0,16.0,8.0,189
UNIFORM_ALL_0,2,6,6,19,1.0,17.0,6.0,189
UNIFORM_ALL_0,2,7,7,18,0.0,15.0,7.0,189
UNIFORM_ALL_0,2,8,8,19,1.0,15.0,5.0,189
UNIFORM_ALL_0,2,9,9,19,2.0,14.0,5.0,189
UNIFORM_ALL_0,2,10,10,19,1.0,12.0,6.0,189
UNIFORM_ALL_0,2,11,11,19,1.0,12.0,6.0,189
UNIFORM_ALL_0,2,12,12,19,1.0,12.0,5.0,189
UNIFORM_ALL_0,2,13,13,19,0.0,11.0,5.0,189
UNIFORM_ALL_0,2,14,14,21,1.0,11.0,4.0,189
UNIFORM_ALL_0,2,15,15,20,1.0,10.0,6.0,189
UNIFORM_ALL_0,2,16,16,23,2.0,9.0,5.0,189
UNIFORM_ALL_0,2,17,17,22,0.0,9.0,6.0,189
UNIFORM_ALL_0,2,18,18,23,1.0,9.0,4.0,189
UNIFORM_ALL_0,2,19,19,25,0.0,8.0,4.0,189
UNIFORM_ALL_0,2,20,20,25,1.0,8.0,3.0,189
UNIFORM_ALL_0,2,21,21,24,1.0,8.0,4.0,189
UNIFORM_ALL_0,2,22,22,27,1.0,7.0,3.0,189
UNIFORM_ALL_0,2,23,22,26,0.0,7.0,5.0,189
UNIFORM_ALL_0,2,24,24,26,1.0,7.0,4.0,189
UNIFORM_ALL_0,2,25,25,27,1.0,7.0,3.0,189
UNIFORM_ALL_0,2,26,24,27,0.0,7.0,3.0,189
UNIFORM_ALL_0,2,27,27,29,0.0,6.0,2.0,189
UNIFORM_ALL_0,2,28,27,30,2.0,6.0,2.0,189
UNIFORM_ALL_0,2,29,29,31,2.0,6.0,2.0,189
UNIFORM_ALL_0,2,30,30,30,1.0,6.0,0.0,189
UNIFORM_ALL_0,2,31,31,32,1.0,6.0,2.0,189
UNIFORM_ALL_0,2,32,32,33,1.0,5.0,3.0,189
UNIFORM_ALL_0,2,33,33,35,2.0,5.0,1.0,189
UNIFORM_ALL_0,2,34,34,35,1.0,5.0,3.0,189
UNIFORM_ALL_0,2,35,35,36,3.0,5.0,1.0,189
UNIFORM_ALL_0,2,36,35,36,0.0,5.0,3.0,189
UNIFORM_ALL_0,2,37,36,36,2.0,5.0,0.0,189
UNIFORM_ALL_0,2,38,37,38,1.0,5.0,1.0,189
UNIFORM_ALL_0,2,39,37,39,1.0,4.0,3.0,189
UNIFORM_ALL_0,2,40,39,41,2.0,4.0,1.0,189
UNIFORM_ALL_0,2,41,40,42,1.0,4.0,2.0,189
UNIFORM_ALL_0,2,42,42,43,2.0,4.0,2.0,189
UNIFORM_ALL_0,2,43,41,41,2.0,4.0,0.0,189
UNIFORM_ALL_0,2,44,44,45,3.0,4.0,1.0,189
UNIFORM_ALL_0,2,45,45,45,1.0,4.0,0.0,189
UNIFORM_ALL_0,2,46,46,47,1.0,4.0,1.0,189
UNIFORM_ALL_0,2,47,46,47,2.0,4.0,1.0,189
UNIFORM_ALL_0,2,48,47,47,0.0,4.0,0.0,189
UNIFORM_ALL_0,2,49,48,48,2.0,3.0,0.0,189
UNIFORM_ALL_0,2,50,49,49,3.0,3.0,0.0,189
UNIFORM_ALL_0,2,51,51,52,3.0,3.0,1.0,189
UNIFORM_ALL_0,2,52,51,51,2.0,3.0,0.0,189
UNIFORM_ALL_0,2,53,52,52,2.0,3.0,0.0,189
UNIFORM_ALL_0,2,54,54,54,3.0,3.0,0.0,189
UNIFORM_ALL_0,2,55,55,55,2.0,3.0,0.0,189
UNIFORM_ALL_0,2,56,56,56,2.0,3.0,0.0,189
UNIFORM_ALL_0,2,57,57,57,2.0,3.0,0.0,189
UNIFORM_ALL_0,2,58,58,58,2.0,3.0,0.0,189
UNIFORM_ALL_0,2,59,59,59,2.0,3.0,0.0,189
UNIFORM_ALL_0,2,60,60,60,2.0,3.0,0.0,189
UNIFORM_ALL_0,2,61,61,61,2.0,3.0,0.0,189
UNIFORM_ALL_0,2,62,61,61,2.0,3.0,0.0,189
UNIFORM_ALL_0,2,63,61,61,1.0,3.0,0.0,189
UNIFORM_ALL_0,2,64,62,62,2.0,3.0,0.0,189
UNIFORM_ALL_0,2,65,65,65,2.0,2.0,0.0,189
UNIFORM_ALL_0,2,66,63,63,1.0,3.0,0.0,189
UNIFORM_ALL_0,2,67,66,66,2.0,2.0,0.0,189
UNIFORM_ALL_0,2,68,67,67,2.0,2.0,0.0,189
UNIFORM_ALL_0,2,69,69,69,3.0,2.0,0.0,189
UNIFORM_ALL_0,2,70,70,70,2.0,2.0,0.0,189
UNIFORM_ALL_0,2,71,70,70,2.0,2.0,0.0,189
UNIFORM_ALL_0,2,72,71,71,2.0,2.0,0.0,189
UNIFORM_ALL_0,2,73,72,72,2.0,2.0,0.0,189
UNIFORM_ALL_0,2,74,74,74,2.0,2.0,0.0,189
UNIFORM_ALL_0,2,75,75,75,1.0,2.0,0.0,189
UNIFORM_ALL_0,2,76,75,75,3.0,2.0,0.0,189
UNIFORM_ALL_0,2,77,74,74,4.0,2.0,0.0,189
UNIFORM_ALL_0,2,78,77,77,4.0,2.0,0.0,189
UNIFORM_ALL_0,2,79,78,78,3.0,2.0,0.0,189
UNIFORM_ALL_0,2,80,80,80,2.0,2.0,0.0,189
UNIFORM_ALL_0,2,81,80,80,5.0,2.0,0.0,189
UNIFORM_ALL_0,2,82,77,77,4.0,2.0,0.0,189
UNIFORM_ALL_0,2,83,81,81,2.0,2.0,0.0,189
UNIFORM_ALL_0,2,84,82,82,2.0,2.0,0.0,189
UNIFORM_ALL_0,2,85,82,82,2.0,2.0,0.0,189
UNIFORM_ALL_0,2,86,85,85,2.0,2.0,0.0,189
UNIFORM_ALL_0,2,87,87,87,3.0,2.0,0.0,189
UNIFORM_ALL_0,2,88,87,87,2.0,2.0,0.0,189
UNIFORM_ALL_0,2,89,88,88,2.0,2.0,0.0,189
UNIFORM_ALL_0,2,90,88,88,2.0,2.0,0.0,189
UNIFORM_ALL_0,2,91,90,90,3.0,2.0,0.0,189
UNIFORM_ALL_0,2,92,91,91,3.0,2.0,0.0,189
UNIFORM_ALL_0,2,93,91,91,3.0,2.0,0.0,189
UNIFORM_ALL_0,2,94,89,89,4.0,2.0,0.0,189
UNIFORM_ALL_0,2,95,92,92,2.0,2.0,0.0,189
UNIFORM_ALL_0,2,96,93,93,3.0,2.0,0.0,189
UNIFORM_ALL_0,2,97,97,97,3.0,1.0,0.0,189
UNIFORM_ALL_0,2,98,97,97,4.0,1.0,0.0,189
UNIFORM_ALL_0,2,99,95,95,2.0,1.0,0.0,189
UNIFORM_ALL_0,2,100,100,100,2.0,1.0,0.0,189
UNIFORM_ALL_0,2,101,98,98,2.0,1.0,0.0,189
UNIFORM_ALL_0,2,102,100,100,2.0,1.0,0.0,189
UNIFORM_ALL_0,2,103,103,103,5.0,1.0,0.0,189
UNIFORM_ALL_0,2,104,102,102,3.0,1.0,0.0,189
UNIFORM_ALL_0,2,105,99,99,4.0,1.0,0.0,189
UNIFORM_ALL_0,2,106,101,101,2.0,1.0,0.0,189
UNIFORM_ALL_0,2,107,106,106,2.0,1.0,0.0,189
UNIFORM_ALL_0,2,108,107,107,4.0,1.0,0.0,189
UNIFORM_ALL_0,2,109,106,106,4.0,1.0,0.0,189
UNIFORM_ALL_0,2,110,110,110,4.0,1.0,0.0,189
UNIFORM_ALL_0,2,111,109,109,2.0,1.0,0.0,189
UNIFORM_ALL_0,2,112,108,108,2.0,1.0,0.0,189
UNIFORM_ALL_0,2,113,110,110,7.0,1.0,0.0,189
UNIFORM_ALL_0,2,114,112,112,3.0,1.0,0.0,189
UNIFORM_ALL_0,2,115,112,112,4.0,1.0,0.0,189
UNIFORM_ALL_0,2,116,110,110,2.0,1.0,0.0,189
UNIFORM_ALL_0,2,117,115,115,4.0,1.0,0.0,189
UNIFORM_ALL_0,2,118,114,114,3.0,1.0,0.0,189
UNIFORM_ALL_0,2,119,115,115,3.0,1.0,0.0,189
UNIFORM_ALL_0,2,120,114,114,2.0,1.0,0.0,189
UNIFORM_ALL_0,2,121,119,119,4.0,1.0,0.0,189
UNIFORM_ALL_0,2,122,122,122,3.0,1.0,0.0,189
UNIFORM_ALL_0,2,123,121,121,4.0,1.0,0.0,189
UNIFORM_ALL_0,2,124,120,120,3.0,1.0,0.0,189
UNIFORM_ALL_0,2,125,120,120,2.0,1.0,0.0,189
UNIFORM_ALL_0,2,126,122,122,4.0,1.0,0.0,189
UNIFORM_ALL_0,2,127,125,125,3.0,1.0,0.0,189
UNIFORM_ALL_0,2,128,120,120,3.0,1.0,0.0,189
UNIFORM_ALL_0,2,129,127,127,2.0,1.0,0.0,189
UNIFORM_ALL_0,2,130,126,126,4.0,1.0,0.0,189
UNIFORM_ALL_0,2,131,129,129,4.0,1.0,0.0,189
UNIFORM_ALL_0,2,132,129,129,3.0,1.0,0.0,189
UNIFORM_ALL_0,2,133,131,131,4.0,1.0,0.0,189
UNIFORM_ALL_0,2,134,127,127,3.0,1.0,0.0,189
UNIFORM_ALL_0,2,135,132,132,3.0,1.0,0.0,189
UNIFORM_ALL_0,2,136,132,132,3.0,1.0,0.0,189
UNIFORM_ALL_0,2,137,133,133,5.0,1.0,0.0,189
