FileName,Strength,SeedSize,UsedSeedSize,TSSize,TSTime,cRnd,cInc,totTuples
UNIFORM_ALL_11,4,170,170,494,7532.0,3724.0,259.0,717255
UNIFORM_ALL_11,4,171,171,492,7534.0,3701.0,262.0,717255
UNIFORM_ALL_11,4,172,172,495,7443.0,3668.0,267.0,717255
UNIFORM_ALL_11,4,173,173,495,7612.0,3667.0,256.0,717255
UNIFORM_ALL_11,4,174,174,493,7610.0,3629.0,268.0,717255
UNIFORM_ALL_11,4,175,175,498,7543.0,3632.0,252.0,717255
UNIFORM_ALL_11,4,176,176,494,7426.0,3636.0,242.0,717255
UNIFORM_ALL_11,4,177,177,494,8482.0,3588.0,258.0,717255
UNIFORM_ALL_11,4,178,178,492,7357.0,3614.0,235.0,717255
UNIFORM_ALL_11,4,179,179,489,7407.0,3572.0,251.0,717255
UNIFORM_ALL_11,4,180,180,493,7445.0,3550.0,249.0,717255
UNIFORM_ALL_11,4,181,181,488,7413.0,3568.0,232.0,717255
UNIFORM_ALL_11,4,182,182,497,7499.0,3528.0,238.0,717255
UNIFORM_ALL_11,4,183,183,497,7379.0,3529.0,227.0,717255
UNIFORM_ALL_11,4,184,184,496,7330.0,3503.0,233.0,717255
UNIFORM_ALL_11,4,185,185,502,7454.0,3474.0,235.0,717255
UNIFORM_ALL_11,4,186,186,492,7368.0,3485.0,225.0,717255
UNIFORM_ALL_11,4,187,187,503,7497.0,3460.0,222.0,717255
UNIFORM_ALL_11,4,188,188,499,7567.0,3426.0,235.0,717255
UNIFORM_ALL_11,4,189,189,495,7479.0,3427.0,226.0,717255
UNIFORM_ALL_11,4,190,190,493,7500.0,3418.0,223.0,717255
UNIFORM_ALL_11,4,191,191,494,7493.0,3412.0,215.0,717255
UNIFORM_ALL_11,4,192,192,492,7414.0,3391.0,220.0,717255
UNIFORM_ALL_11,4,193,193,493,7369.0,3392.0,208.0,717255
UNIFORM_ALL_11,4,194,194,491,7571.0,3358.0,221.0,717255
UNIFORM_ALL_11,4,195,195,498,7482.0,3344.0,215.0,717255
UNIFORM_ALL_11,4,196,196,496,7438.0,3333.0,212.0,717255
UNIFORM_ALL_11,4,197,197,493,7392.0,3318.0,214.0,717255
UNIFORM_ALL_11,4,198,198,494,8547.0,3310.0,209.0,717255
UNIFORM_ALL_11,4,199,199,498,7303.0,3320.0,189.0,717255
UNIFORM_ALL_12,4,0,0,4163,62633.0,0.0,74.0,309375
UNIFORM_ALL_12,4,1,1,4096,58651.0,495.0,75.0,309375
UNIFORM_ALL_12,4,2,2,4076,57844.0,495.0,75.0,309375
UNIFORM_ALL_12,4,3,3,4054,58367.0,495.0,76.0,309375
UNIFORM_ALL_12,4,4,4,4025,59935.0,494.0,76.0,309375
UNIFORM_ALL_12,4,5,5,4014,55691.0,494.0,76.0,309375
UNIFORM_ALL_12,4,6,6,3960,54175.0,494.0,77.0,309375
UNIFORM_ALL_12,4,7,7,3943,55299.0,491.0,77.0,309375
UNIFORM_ALL_12,4,8,8,3944,53994.0,489.0,77.0,309375
UNIFORM_ALL_12,4,9,9,3876,52095.0,493.0,78.0,309375
UNIFORM_ALL_12,4,10,10,3878,52866.0,492.0,78.0,309375
UNIFORM_ALL_12,4,11,11,3828,50721.0,491.0,79.0,309375
UNIFORM_ALL_12,4,12,12,3834,50507.0,491.0,79.0,309375
UNIFORM_ALL_12,4,13,13,3804,51245.0,491.0,79.0,309375
UNIFORM_ALL_12,4,14,14,3801,49981.0,491.0,79.0,309375
UNIFORM_ALL_12,4,15,15,3820,49953.0,487.0,79.0,309375
UNIFORM_ALL_12,4,16,16,3689,48210.0,489.0,82.0,309375
UNIFORM_ALL_12,4,17,17,3772,48749.0,492.0,80.0,309375
UNIFORM_ALL_12,4,18,18,3741,48026.0,488.0,80.0,309375
UNIFORM_ALL_12,4,19,19,3806,50045.0,484.0,79.0,309375
UNIFORM_ALL_12,4,20,20,3710,47973.0,484.0,81.0,309375
UNIFORM_ALL_12,4,21,21,3696,47321.0,488.0,81.0,309375
UNIFORM_ALL_12,4,22,22,3693,47249.0,488.0,81.0,309375
UNIFORM_ALL_12,4,23,23,3642,46376.0,481.0,82.0,309375
UNIFORM_ALL_12,4,24,24,3661,46532.0,487.0,81.0,309375
UNIFORM_ALL_12,4,25,25,3654,46501.0,485.0,81.0,309375
UNIFORM_ALL_12,4,26,26,3546,44080.0,484.0,84.0,309375
UNIFORM_ALL_12,4,27,27,3604,45620.0,483.0,82.0,309375
UNIFORM_ALL_12,4,28,28,3534,43591.0,484.0,84.0,309375
UNIFORM_ALL_12,4,29,29,3580,44706.0,487.0,83.0,309375
UNIFORM_ALL_12,4,30,30,3631,45245.0,483.0,81.0,309375
UNIFORM_ALL_12,4,31,31,3582,46150.0,482.0,82.0,309375
UNIFORM_ALL_12,4,32,32,3506,42963.0,478.0,84.0,309375
UNIFORM_ALL_12,4,33,33,3514,42898.0,481.0,84.0,309375
UNIFORM_ALL_12,4,34,34,3487,42793.0,484.0,84.0,309375
UNIFORM_ALL_12,4,35,35,3471,42109.0,482.0,85.0,309375
UNIFORM_ALL_12,4,36,36,3528,43569.0,480.0,83.0,309375
UNIFORM_ALL_12,4,37,37,3488,42356.0,479.0,84.0,309375
UNIFORM_ALL_12,4,38,38,3513,42587.0,483.0,83.0,309375
UNIFORM_ALL_12,4,39,39,3467,42183.0,477.0,84.0,309375
UNIFORM_ALL_12,4,40,40,3518,42173.0,482.0,83.0,309375
UNIFORM_ALL_12,4,41,41,3407,40623.0,479.0,86.0,309375
UNIFORM_ALL_12,4,42,42,3409,41674.0,478.0,85.0,309375
UNIFORM_ALL_12,4,43,43,3471,41796.0,476.0,84.0,309375
UNIFORM_ALL_12,4,44,44,3453,40999.0,482.0,84.0,309375
UNIFORM_ALL_12,4,45,45,3459,41308.0,478.0,84.0,309375
UNIFORM_ALL_12,4,46,46,3459,41608.0,477.0,84.0,309375
UNIFORM_ALL_12,4,47,47,3412,40415.0,479.0,85.0,309375
UNIFORM_ALL_12,4,48,48,3435,40761.0,478.0,84.0,309375
UNIFORM_ALL_12,4,49,49,3373,39342.0,479.0,85.0,309375
UNIFORM_ALL_12,4,50,50,3357,40685.0,476.0,86.0,309375
UNIFORM_ALL_12,4,51,51,3421,40543.0,478.0,84.0,309375
UNIFORM_ALL_12,4,52,52,3426,40557.0,471.0,84.0,309375
UNIFORM_ALL_12,4,53,53,3380,39664.0,476.0,85.0,309375
UNIFORM_ALL_12,4,54,54,3379,39270.0,477.0,85.0,309375
UNIFORM_ALL_12,4,55,55,3339,38603.0,474.0,86.0,309375
UNIFORM_ALL_12,4,56,56,3416,39793.0,471.0,84.0,309375
UNIFORM_ALL_12,4,57,57,3314,38581.0,469.0,86.0,309375
UNIFORM_ALL_12,4,58,58,3347,39913.0,471.0,85.0,309375
UNIFORM_ALL_12,4,59,59,3357,39008.0,472.0,85.0,309375
UNIFORM_ALL_12,4,60,60,3315,38706.0,469.0,86.0,309375
UNIFORM_ALL_12,4,61,61,3295,37646.0,475.0,86.0,309375
UNIFORM_ALL_12,4,62,62,3335,38840.0,470.0,85.0,309375
UNIFORM_ALL_12,4,63,63,3316,38916.0,470.0,85.0,309375
UNIFORM_ALL_12,4,64,64,3294,37780.0,473.0,86.0,309375
UNIFORM_ALL_12,4,65,65,3318,38259.0,471.0,85.0,309375
UNIFORM_ALL_12,4,66,66,3310,37702.0,470.0,85.0,309375
UNIFORM_ALL_12,4,67,67,3327,38010.0,467.0,85.0,309375
UNIFORM_ALL_12,4,68,68,3316,37886.0,467.0,85.0,309375
UNIFORM_ALL_12,4,69,69,3272,37164.0,466.0,86.0,309375
UNIFORM_ALL_12,4,70,70,3314,37499.0,466.0,85.0,309375
UNIFORM_ALL_12,4,71,71,3273,38485.0,468.0,86.0,309375
UNIFORM_ALL_12,4,72,72,3249,36877.0,470.0,86.0,309375
UNIFORM_ALL_12,4,73,73,3263,36951.0,468.0,86.0,309375
UNIFORM_ALL_12,4,74,74,3281,36836.0,467.0,85.0,309375
UNIFORM_ALL_12,4,75,75,3281,37582.0,466.0,85.0,309375
UNIFORM_ALL_12,4,76,76,3301,37524.0,463.0,84.0,309375
UNIFORM_ALL_12,4,77,77,3278,36508.0,468.0,85.0,309375
UNIFORM_ALL_12,4,78,78,3291,38186.0,467.0,84.0,309375
UNIFORM_ALL_12,4,79,79,3232,35530.0,468.0,86.0,309375
UNIFORM_ALL_12,4,80,80,3232,35656.0,465.0,86.0,309375
UNIFORM_ALL_12,4,81,81,3260,36242.0,463.0,85.0,309375
UNIFORM_ALL_12,4,82,82,3232,35480.0,465.0,86.0,309375
UNIFORM_ALL_12,4,83,83,3201,35537.0,466.0,86.0,309375
UNIFORM_ALL_12,4,84,84,3271,37614.0,462.0,84.0,309375
UNIFORM_ALL_12,4,85,85,3212,35469.0,462.0,86.0,309375
UNIFORM_ALL_12,4,86,86,3210,35593.0,460.0,86.0,309375
UNIFORM_ALL_12,4,87,87,3208,35323.0,459.0,86.0,309375
UNIFORM_ALL_12,4,88,88,3244,36037.0,461.0,85.0,309375
UNIFORM_ALL_12,4,89,89,3198,36940.0,465.0,86.0,309375
UNIFORM_ALL_12,4,90,90,3203,35483.0,458.0,86.0,309375
UNIFORM_ALL_12,4,91,91,3201,35223.0,462.0,85.0,309375
UNIFORM_ALL_12,4,92,92,3213,35268.0,457.0,85.0,309375
UNIFORM_ALL_12,4,93,93,3148,33872.0,459.0,87.0,309375
UNIFORM_ALL_12,4,94,94,3182,34423.0,460.0,86.0,309375
UNIFORM_ALL_12,4,95,95,3179,34616.0,459.0,86.0,309375
UNIFORM_ALL_12,4,96,96,3162,34250.0,459.0,86.0,309375
UNIFORM_ALL_12,4,97,97,3184,34479.0,458.0,85.0,309375
UNIFORM_ALL_12,4,98,98,3177,34240.0,459.0,85.0,309375
UNIFORM_ALL_12,4,99,99,3221,35085.0,460.0,84.0,309375
UNIFORM_ALL_12,4,100,100,3191,35168.0,460.0,85.0,309375
UNIFORM_ALL_12,4,101,101,3166,34494.0,457.0,85.0,309375
UNIFORM_ALL_12,4,102,102,3120,35078.0,459.0,86.0,309375
UNIFORM_ALL_12,4,103,103,3153,34674.0,455.0,86.0,309375
UNIFORM_ALL_12,4,104,104,3172,34675.0,457.0,85.0,309375
UNIFORM_ALL_12,4,105,105,3144,34852.0,456.0,86.0,309375
UNIFORM_ALL_12,4,106,106,3148,34521.0,456.0,85.0,309375
UNIFORM_ALL_12,4,107,107,3138,35722.0,457.0,85.0,309375
UNIFORM_ALL_12,4,108,108,3122,33800.0,451.0,86.0,309375
UNIFORM_ALL_12,4,109,109,3186,34903.0,448.0,84.0,309375
UNIFORM_ALL_12,4,110,110,3153,34462.0,455.0,85.0,309375
UNIFORM_ALL_12,4,111,111,3120,35816.0,456.0,85.0,309375
UNIFORM_ALL_12,4,112,112,3146,34118.0,450.0,85.0,309375
UNIFORM_ALL_12,4,113,113,3124,33217.0,453.0,85.0,309375
UNIFORM_ALL_12,4,114,114,3129,33196.0,452.0,85.0,309375
UNIFORM_ALL_12,4,115,115,3095,33208.0,453.0,86.0,309375
UNIFORM_ALL_12,4,116,116,3089,33074.0,451.0,86.0,309375
UNIFORM_ALL_12,4,117,117,3141,34117.0,449.0,84.0,309375
UNIFORM_ALL_12,4,118,118,3127,34738.0,451.0,85.0,309375
UNIFORM_ALL_12,4,119,119,3098,33644.0,454.0,85.0,309375
UNIFORM_ALL_12,4,120,120,3102,33749.0,453.0,85.0,309375
UNIFORM_ALL_12,4,121,121,3105,33809.0,454.0,85.0,309375
UNIFORM_ALL_12,4,122,122,3079,33576.0,449.0,86.0,309375
UNIFORM_ALL_12,4,123,123,3113,33804.0,451.0,84.0,309375
UNIFORM_ALL_12,4,124,124,3089,33410.0,451.0,85.0,309375
UNIFORM_ALL_12,4,125,125,3097,33428.0,451.0,85.0,309375
UNIFORM_ALL_12,4,126,126,3096,33628.0,447.0,85.0,309375
UNIFORM_ALL_12,4,127,127,3114,33887.0,449.0,84.0,309375
UNIFORM_ALL_12,4,128,128,3098,33676.0,446.0,84.0,309375
UNIFORM_ALL_12,4,129,129,3074,33844.0,449.0,85.0,309375
UNIFORM_ALL_12,4,130,130,3125,33178.0,445.0,83.0,309375
UNIFORM_ALL_12,4,131,131,3078,32365.0,446.0,85.0,309375
UNIFORM_ALL_12,4,132,132,3065,32472.0,443.0,85.0,309375
UNIFORM_ALL_12,4,133,133,3069,32310.0,446.0,85.0,309375
UNIFORM_ALL_12,4,134,134,3077,31909.0,448.0,84.0,309375
UNIFORM_ALL_12,4,135,135,3069,31912.0,445.0,84.0,309375
UNIFORM_ALL_12,4,136,136,3075,32317.0,445.0,84.0,309375
UNIFORM_ALL_12,4,137,137,3039,31287.0,446.0,85.0,309375
UNIFORM_ALL_12,4,138,138,3067,31402.0,445.0,84.0,309375
UNIFORM_ALL_12,4,139,139,3047,31347.0,444.0,85.0,309375
UNIFORM_ALL_12,4,140,140,3069,31374.0,443.0,84.0,309375
UNIFORM_ALL_12,4,141,141,3034,32522.0,445.0,85.0,309375
UNIFORM_ALL_12,4,142,142,3028,30898.0,442.0,85.0,309375
UNIFORM_ALL_12,4,143,143,3039,31133.0,442.0,84.0,309375
UNIFORM_ALL_12,4,144,144,3058,31601.0,439.0,84.0,309375
UNIFORM_ALL_12,4,145,145,3015,31587.0,443.0,85.0,309375
UNIFORM_ALL_12,4,146,146,3031,31163.0,443.0,84.0,309375
UNIFORM_ALL_12,4,147,147,3046,31213.0,441.0,84.0,309375
UNIFORM_ALL_12,4,148,148,3040,30741.0,441.0,84.0,309375
UNIFORM_ALL_12,4,149,149,3080,31316.0,439.0,83.0,309375
UNIFORM_ALL_12,4,150,150,3007,31984.0,438.0,85.0,309375
UNIFORM_ALL_12,4,151,151,3052,30948.0,440.0,83.0,309375
UNIFORM_ALL_12,4,152,152,3017,30625.0,439.0,84.0,309375
UNIFORM_ALL_12,4,153,153,2991,30466.0,439.0,85.0,309375
UNIFORM_ALL_12,4,154,154,3003,33872.0,440.0,84.0,309375
UNIFORM_ALL_12,4,155,155,3037,30916.0,437.0,83.0,309375
UNIFORM_ALL_12,4,156,156,3015,30664.0,436.0,84.0,309375
UNIFORM_ALL_12,4,157,157,3031,30901.0,437.0,83.0,309375
UNIFORM_ALL_12,4,158,158,3016,31668.0,436.0,84.0,309375
UNIFORM_ALL_12,4,159,159,3002,30332.0,436.0,84.0,309375
UNIFORM_ALL_12,4,160,160,2994,29826.0,437.0,84.0,309375
UNIFORM_ALL_12,4,161,161,3025,30116.0,435.0,83.0,309375
UNIFORM_ALL_12,4,162,162,2986,29805.0,434.0,84.0,309375
UNIFORM_ALL_12,4,163,163,3037,31758.0,432.0,83.0,309375
UNIFORM_ALL_12,4,164,164,3012,30051.0,436.0,83.0,309375
UNIFORM_ALL_12,4,165,165,3018,31291.0,435.0,83.0,309375
UNIFORM_ALL_12,4,166,166,3018,31253.0,436.0,83.0,309375
UNIFORM_ALL_12,4,167,167,3018,30779.0,433.0,83.0,309375
UNIFORM_ALL_12,4,168,168,2994,30336.0,434.0,83.0,309375
UNIFORM_ALL_12,4,169,169,2980,30569.0,435.0,83.0,309375
UNIFORM_ALL_12,4,170,170,3001,30699.0,434.0,83.0,309375
UNIFORM_ALL_12,4,171,171,2998,30723.0,431.0,83.0,309375
UNIFORM_ALL_12,4,172,172,2998,30548.0,430.0,83.0,309375
UNIFORM_ALL_12,4,173,173,3000,30653.0,430.0,83.0,309375
UNIFORM_ALL_12,4,174,174,3012,31026.0,431.0,82.0,309375
UNIFORM_ALL_12,4,175,175,2996,30993.0,427.0,83.0,309375
UNIFORM_ALL_12,4,176,176,2984,30278.0,431.0,83.0,309375
UNIFORM_ALL_12,4,177,177,2960,31819.0,430.0,83.0,309375
UNIFORM_ALL_12,4,178,178,2981,30822.0,430.0,83.0,309375
UNIFORM_ALL_12,4,179,179,2992,30407.0,425.0,82.0,309375
UNIFORM_ALL_12,4,180,180,2979,29754.0,431.0,82.0,309375
UNIFORM_ALL_12,4,181,181,2972,30160.0,432.0,82.0,309375
UNIFORM_ALL_12,4,182,182,2973,29197.0,430.0,82.0,309375
UNIFORM_ALL_12,4,183,183,2979,29524.0,431.0,82.0,309375
UNIFORM_ALL_12,4,184,184,2992,29474.0,428.0,82.0,309375
UNIFORM_ALL_12,4,185,185,2959,31146.0,428.0,82.0,309375
UNIFORM_ALL_12,4,186,186,2966,29253.0,429.0,82.0,309375
UNIFORM_ALL_12,4,187,187,2950,28636.0,429.0,82.0,309375
UNIFORM_ALL_12,4,188,188,2972,29315.0,427.0,82.0,309375
UNIFORM_ALL_12,4,189,189,2967,29610.0,427.0,82.0,309375
UNIFORM_ALL_12,4,190,190,2957,28947.0,427.0,82.0,309375
UNIFORM_ALL_12,4,191,191,2945,28859.0,424.0,82.0,309375
UNIFORM_ALL_12,4,192,192,2956,28910.0,428.0,82.0,309375
UNIFORM_ALL_12,4,193,193,2979,30675.0,425.0,81.0,309375
UNIFORM_ALL_12,4,194,194,2961,29041.0,427.0,81.0,309375
UNIFORM_ALL_12,4,195,195,2959,29236.0,426.0,81.0,309375
UNIFORM_ALL_12,4,196,196,2951,28837.0,426.0,81.0,309375
UNIFORM_ALL_12,4,197,197,2955,29087.0,426.0,81.0,309375
UNIFORM_ALL_12,4,198,198,2950,29499.0,424.0,81.0,309375
UNIFORM_ALL_12,4,199,199,2934,28653.0,425.0,82.0,309375
UNIFORM_ALL_9,4,0,0,205,2103.0,0.0,987.0,202400
UNIFORM_ALL_9,4,1,1,187,1653.0,12650.0,1020.0,202400
UNIFORM_ALL_9,4,2,2,158,1224.0,12485.0,1137.0,202400
UNIFORM_ALL_9,4,3,3,145,1026.0,12351.0,1164.0,202400
UNIFORM_ALL_9,4,4,4,139,896.0,11777.0,1150.0,202400
UNIFORM_ALL_9,4,5,5,150,975.0,11630.0,994.0,202400
UNIFORM_ALL_9,4,6,6,118,689.0,10932.0,1221.0,202400
UNIFORM_ALL_9,4,7,7,117,656.0,10995.0,1140.0,202400
UNIFORM_ALL_9,4,8,8,111,633.0,9809.0,1203.0,202400
UNIFORM_ALL_9,4,9,9,112,645.0,9941.0,1096.0,202400
UNIFORM_ALL_9,4,10,10,118,668.0,9626.0,982.0,202400
UNIFORM_ALL_9,4,11,11,101,585.0,9388.0,1101.0,202400
UNIFORM_ALL_9,4,12,12,101,545.0,9327.0,1016.0,202400
UNIFORM_ALL_9,4,13,13,101,547.0,8698.0,1015.0,202400
UNIFORM_ALL_9,4,14,14,92,515.0,8581.0,1054.0,202400
UNIFORM_ALL_9,4,15,15,93,502.0,8467.0,966.0,202400
UNIFORM_ALL_9,4,16,16,87,479.0,8451.0,946.0,202400
UNIFORM_ALL_9,4,17,17,93,534.0,7756.0,928.0,202400
UNIFORM_ALL_9,4,18,18,88,518.0,7511.0,959.0,202400
UNIFORM_ALL_9,4,19,19,91,491.0,7621.0,799.0,202400
UNIFORM_ALL_9,4,20,20,92,488.0,7332.0,774.0,202400
UNIFORM_ALL_9,4,21,21,98,535.0,6966.0,728.0,202400
UNIFORM_ALL_9,4,22,22,88,476.0,6929.0,756.0,202400
UNIFORM_ALL_9,4,23,23,89,471.0,6929.0,651.0,202400
UNIFORM_ALL_9,4,24,24,89,471.0,6598.0,677.0,202400
UNIFORM_ALL_9,4,25,25,88,484.0,6467.0,646.0,202400
UNIFORM_ALL_9,4,26,26,85,450.0,6567.0,536.0,202400
UNIFORM_ALL_9,4,27,27,90,480.0,6193.0,558.0,202400
UNIFORM_ALL_9,4,28,28,91,479.0,5963.0,562.0,202400
UNIFORM_ALL_9,4,29,29,88,475.0,5943.0,509.0,202400
UNIFORM_ALL_9,4,30,30,91,493.0,5622.0,552.0,202400
UNIFORM_ALL_9,4,31,31,91,466.0,5759.0,397.0,202400
UNIFORM_ALL_9,4,32,32,88,475.0,5506.0,467.0,202400
UNIFORM_ALL_9,4,33,33,92,500.0,5303.0,464.0,202400
UNIFORM_ALL_9,4,34,34,88,460.0,5350.0,379.0,202400
UNIFORM_ALL_9,4,35,35,90,464.0,5176.0,386.0,202400
UNIFORM_ALL_9,4,36,36,92,466.0,5103.0,333.0,202400
UNIFORM_ALL_9,4,37,37,91,484.0,4951.0,355.0,202400
UNIFORM_ALL_9,4,38,38,90,479.0,4804.0,381.0,202400
UNIFORM_ALL_9,4,39,39,92,458.0,4770.0,308.0,202400
UNIFORM_ALL_9,4,40,40,90,461.0,4624.0,348.0,202400
UNIFORM_ALL_9,4,41,41,89,467.0,4557.0,323.0,202400
UNIFORM_ALL_9,4,42,42,90,446.0,4527.0,255.0,202400
UNIFORM_ALL_9,4,43,43,92,448.0,4456.0,219.0,202400
UNIFORM_ALL_9,4,44,44,92,506.0,4294.0,280.0,202400
UNIFORM_ALL_9,4,45,45,90,471.0,4230.0,266.0,202400
UNIFORM_ALL_9,4,46,46,89,459.0,4177.0,238.0,202400
UNIFORM_ALL_9,4,47,47,88,448.0,4133.0,197.0,202400
UNIFORM_ALL_9,4,48,48,92,453.0,4026.0,207.0,202400
UNIFORM_ALL_9,4,49,49,89,452.0,3983.0,180.0,202400
UNIFORM_ALL_9,4,50,50,93,482.0,3847.0,232.0,202400
UNIFORM_ALL_9,4,51,51,91,444.0,3852.0,148.0,202400
UNIFORM_ALL_9,4,52,52,93,474.0,3726.0,210.0,202400
UNIFORM_ALL_9,4,53,53,94,546.0,3698.0,155.0,202400
UNIFORM_ALL_9,4,54,54,91,462.0,3649.0,143.0,202400
UNIFORM_ALL_9,4,55,55,92,451.0,3574.0,156.0,202400
UNIFORM_ALL_9,4,56,56,93,443.0,3523.0,138.0,202400
UNIFORM_ALL_9,4,57,57,95,470.0,3434.0,174.0,202400
UNIFORM_ALL_9,4,58,58,95,449.0,3416.0,113.0,202400
UNIFORM_ALL_9,4,59,59,91,443.0,3369.0,113.0,202400
UNIFORM_ALL_9,4,60,60,97,452.0,3299.0,119.0,202400
UNIFORM_ALL_9,4,61,61,92,452.0,3261.0,110.0,202400
UNIFORM_ALL_9,4,62,62,94,461.0,3215.0,94.0,202400
UNIFORM_ALL_9,4,63,63,93,448.0,3164.0,101.0,202400
UNIFORM_ALL_9,4,64,64,97,437.0,3117.0,86.0,202400
UNIFORM_ALL_9,4,65,65,95,463.0,3067.0,100.0,202400
UNIFORM_ALL_9,4,66,66,99,471.0,3011.0,110.0,202400
UNIFORM_ALL_9,4,67,67,99,475.0,2983.0,79.0,202400
UNIFORM_ALL_9,4,68,68,96,464.0,2947.0,69.0,202400
UNIFORM_ALL_9,4,69,69,97,445.0,2910.0,56.0,202400
UNIFORM_ALL_9,4,70,70,96,470.0,2862.0,78.0,202400
UNIFORM_ALL_9,4,71,71,96,453.0,2826.0,69.0,202400
UNIFORM_ALL_9,4,72,72,99,480.0,2783.0,74.0,202400
UNIFORM_ALL_9,4,73,73,98,456.0,2747.0,71.0,202400
UNIFORM_ALL_9,4,74,74,98,438.0,2713.0,66.0,202400
UNIFORM_ALL_9,4,75,75,100,451.0,2682.0,48.0,202400
UNIFORM_ALL_9,4,76,76,98,465.0,2643.0,68.0,202400
UNIFORM_ALL_9,4,77,77,100,452.0,2613.0,50.0,202400
UNIFORM_ALL_9,4,78,78,98,431.0,2583.0,45.0,202400
UNIFORM_ALL_9,4,79,79,101,446.0,2548.0,49.0,202400
UNIFORM_ALL_9,4,80,80,103,448.0,2511.0,64.0,202400
UNIFORM_ALL_9,4,81,81,100,447.0,2488.0,45.0,202400
UNIFORM_ALL_9,4,82,82,101,427.0,2457.0,46.0,202400
UNIFORM_ALL_9,4,83,83,105,445.0,2424.0,53.0,202400
UNIFORM_ALL_9,4,84,84,106,442.0,2398.0,42.0,202400
UNIFORM_ALL_9,4,85,85,104,428.0,2373.0,35.0,202400
UNIFORM_ALL_9,4,86,86,105,556.0,2344.0,39.0,202400
UNIFORM_ALL_9,4,87,87,106,453.0,2316.0,46.0,202400
UNIFORM_ALL_9,4,88,88,107,438.0,2290.0,42.0,202400
UNIFORM_ALL_9,4,89,89,105,425.0,2269.0,27.0,202400
UNIFORM_ALL_9,4,90,90,104,429.0,2243.0,34.0,202400
UNIFORM_ALL_9,4,91,91,107,432.0,2216.0,44.0,202400
UNIFORM_ALL_9,4,92,92,107,434.0,2194.0,35.0,202400
UNIFORM_ALL_9,4,93,93,108,448.0,2171.0,29.0,202400
UNIFORM_ALL_9,4,94,94,110,479.0,2148.0,27.0,202400
UNIFORM_ALL_9,4,95,95,108,440.0,2127.0,25.0,202400
UNIFORM_ALL_9,4,96,96,110,442.0,2104.0,24.0,202400
UNIFORM_ALL_9,4,97,97,110,440.0,2082.0,27.0,202400
UNIFORM_ALL_9,4,98,98,112,455.0,2061.0,28.0,202400
UNIFORM_ALL_9,4,99,99,112,449.0,2041.0,25.0,202400
UNIFORM_ALL_9,4,100,100,114,442.0,2020.0,26.0,202400
UNIFORM_ALL_9,4,101,101,112,423.0,2002.0,17.0,202400
UNIFORM_ALL_9,4,102,102,114,427.0,1982.0,18.0,202400
UNIFORM_ALL_9,4,103,103,115,431.0,1962.0,19.0,202400
UNIFORM_ALL_9,4,104,104,117,434.0,1942.0,25.0,202400
UNIFORM_ALL_9,4,105,105,116,453.0,1925.0,17.0,202400
UNIFORM_ALL_9,4,106,106,120,432.0,1907.0,17.0,202400
UNIFORM_ALL_9,4,107,107,118,454.0,1889.0,16.0,202400
UNIFORM_ALL_9,4,108,108,118,444.0,1872.0,18.0,202400
UNIFORM_ALL_9,4,109,109,117,445.0,1855.0,14.0,202400
UNIFORM_ALL_9,4,110,110,119,426.0,1838.0,15.0,202400
UNIFORM_ALL_9,4,111,111,122,435.0,1821.0,14.0,202400
UNIFORM_ALL_9,4,112,112,120,447.0,1806.0,11.0,202400
UNIFORM_ALL_9,4,113,113,122,450.0,1790.0,13.0,202400
UNIFORM_ALL_9,4,114,114,120,436.0,1774.0,15.0,202400
UNIFORM_ALL_9,4,115,115,127,441.0,1757.0,27.0,202400
UNIFORM_ALL_9,4,116,116,124,436.0,1744.0,10.0,202400
UNIFORM_ALL_9,4,117,117,123,438.0,1729.0,12.0,202400
UNIFORM_ALL_9,4,118,118,126,430.0,1714.0,17.0,202400
UNIFORM_ALL_9,4,119,119,125,455.0,1700.0,13.0,202400
UNIFORM_ALL_9,4,120,120,126,472.0,1685.0,17.0,202400
UNIFORM_ALL_9,4,121,121,130,438.0,1671.0,14.0,202400
UNIFORM_ALL_9,4,122,122,126,427.0,1658.0,10.0,202400
UNIFORM_ALL_9,4,123,123,129,435.0,1645.0,10.0,202400
UNIFORM_ALL_9,4,124,124,131,472.0,1631.0,20.0,202400
UNIFORM_ALL_9,4,125,125,132,487.0,1618.0,9.0,202400
UNIFORM_ALL_9,4,126,126,130,418.0,1606.0,9.0,202400
UNIFORM_ALL_9,4,127,127,133,437.0,1593.0,9.0,202400
UNIFORM_ALL_9,4,128,128,133,453.0,1580.0,7.0,202400
UNIFORM_ALL_9,4,129,129,134,418.0,1568.0,10.0,202400
UNIFORM_ALL_9,4,130,130,135,444.0,1556.0,6.0,202400
UNIFORM_ALL_9,4,131,131,137,439.0,1544.0,6.0,202400
UNIFORM_ALL_9,4,132,132,138,442.0,1532.0,8.0,202400
UNIFORM_ALL_9,4,133,133,136,431.0,1521.0,13.0,202400
UNIFORM_ALL_9,4,134,134,139,432.0,1510.0,7.0,202400
UNIFORM_ALL_9,4,135,135,140,541.0,1499.0,6.0,202400
UNIFORM_ALL_9,4,136,136,142,432.0,1487.0,9.0,202400
UNIFORM_ALL_9,4,137,137,141,435.0,1477.0,9.0,202400
UNIFORM_ALL_9,4,138,138,142,446.0,1466.0,8.0,202400
UNIFORM_ALL_9,4,139,139,142,431.0,1455.0,6.0,202400
