FileName,t,k,v,SeedSize,UsedSeedSize,TSSize,TSTime,cRnd,cInc,totTuples,relCRnd,relCInc
UNIFORM_ALL_11,2,17,7,111,111,157,78.0,54.21621621621622,4.114649681528663,6664,0.3986486486486487,0.030254777070063698
UNIFORM_ALL_11,2,17,7,112,112,154,80.0,53.839285714285715,4.116883116883117,6664,0.3958771008403361,0.03027119938884645
UNIFORM_ALL_11,2,17,7,113,113,154,76.0,53.24778761061947,4.201298701298701,6664,0.3915278500780843,0.030891902215431626
UNIFORM_ALL_11,2,17,7,114,114,152,80.0,53.3859649122807,3.8026315789473686,6664,0.3925438596491228,0.027960526315789474
UNIFORM_ALL_11,2,17,7,115,115,158,68.0,52.53913043478261,3.9367088607594938,6664,0.3863171355498721,0.0289463886820551
UNIFORM_ALL_11,2,17,7,116,116,155,81.0,52.03448275862069,4.051612903225807,6664,0.38260649087221094,0.029791271347248578
UNIFORM_ALL_11,2,17,7,117,117,154,66.0,51.82051282051282,3.9025974025974026,6664,0.3810331825037707,0.02869556913674561
UNIFORM_ALL_11,2,17,7,118,118,159,80.0,51.24576271186441,3.880503144654088,6664,0.3768070787637089,0.028533111357750645
UNIFORM_ALL_11,2,17,7,119,119,159,79.0,51.294117647058826,3.5220125786163523,6664,0.3771626297577855,0.025897151313355533
UNIFORM_ALL_11,2,17,7,120,120,161,63.0,50.95,3.4161490683229814,6664,0.37463235294117647,0.025118743149433687
UNIFORM_ALL_11,2,17,7,121,121,156,79.0,50.97520661157025,3.1794871794871793,6664,0.3748176956733107,0.023378582202111614
UNIFORM_ALL_11,2,17,7,122,122,160,83.0,50.31967213114754,3.28125,6664,0.3699975891996143,0.02412683823529412
UNIFORM_ALL_11,2,17,7,123,123,162,80.0,49.6260162601626,3.45679012345679,6664,0.3648971783835485,0.02541757443718228
UNIFORM_ALL_11,2,17,7,124,124,162,80.0,49.596774193548384,3.1728395061728394,6664,0.3646821631878558,0.023329702251270876
UNIFORM_ALL_11,2,17,7,125,125,161,63.0,49.496,2.9627329192546585,6664,0.36394117647058827,0.021784800876872488
UNIFORM_ALL_11,2,17,7,126,126,161,79.0,49.15079365079365,2.9254658385093166,6664,0.3614028944911298,0.02151077822433321
UNIFORM_ALL_11,2,17,7,127,127,161,81.0,48.79527559055118,2.900621118012422,6664,0.35878879110699397,0.021328096455973694
UNIFORM_ALL_11,2,17,7,128,128,165,81.0,48.40625,2.8363636363636364,6664,0.35592830882352944,0.02085561497326203
UNIFORM_ALL_11,2,17,7,129,129,164,65.0,47.96124031007752,2.908536585365854,6664,0.35265617875057,0.02138629842180775
UNIFORM_ALL_11,2,17,7,130,130,161,62.0,48.06153846153846,2.5838509316770186,6664,0.35339366515837106,0.018998903909389842
UNIFORM_ALL_11,2,17,7,131,131,167,77.0,47.50381679389313,2.6407185628742513,6664,0.34929277054333185,0.01941704825642832
UNIFORM_ALL_11,2,17,7,132,132,161,76.0,47.34090909090909,2.577639751552795,6664,0.3480949197860963,0.018953233467299963
UNIFORM_ALL_11,2,17,7,133,133,164,64.0,47.06015037593985,2.4695121951219514,6664,0.34603051747014596,0.018158177905308465
UNIFORM_ALL_11,2,17,7,134,134,163,76.0,46.69402985074627,2.496932515337423,6664,0.34333845478489905,0.01835979790689282
UNIFORM_ALL_11,2,17,7,135,135,167,79.0,46.333333333333336,2.4491017964071857,6664,0.34068627450980393,0.018008101444170484
UNIFORM_ALL_11,2,17,7,136,136,170,80.0,45.89705882352941,2.4823529411764707,6664,0.3374783737024222,0.018252595155709345
UNIFORM_ALL_11,2,17,7,137,137,168,68.0,45.48905109489051,2.5714285714285716,6664,0.33447831687419494,0.018907563025210086
UNIFORM_ALL_11,2,17,7,138,138,168,67.0,45.45652173913044,2.3273809523809526,6664,0.33423913043478265,0.01711309523809524
UNIFORM_ALL_11,2,17,7,139,139,171,65.0,45.15827338129496,2.263157894736842,6664,0.3320461278036394,0.016640866873065013
UNIFORM_ALL_11,2,17,7,140,140,168,66.0,45.18571428571428,2.011904761904762,6664,0.33224789915966385,0.014793417366946778
UNIFORM_ALL_11,2,17,7,141,141,172,82.0,44.5177304964539,2.25,6664,0.3273362536503963,0.016544117647058824
UNIFORM_ALL_11,2,17,7,142,142,170,80.0,44.42253521126761,2.0941176470588236,6664,0.3266362883181442,0.015397923875432526
UNIFORM_ALL_11,2,17,7,143,143,166,79.0,44.38461538461539,1.9096385542168675,6664,0.3263574660633484,0.014041459957476967
UNIFORM_ALL_11,2,17,7,144,144,172,80.0,43.69444444444444,2.1627906976744184,6664,0.32128267973856206,0.015902872777017782
UNIFORM_ALL_11,2,17,7,145,145,176,80.0,43.48275862068966,2.039772727272727,6664,0.3197261663286004,0.014998328877005347
UNIFORM_ALL_11,2,17,7,146,146,174,81.0,43.417808219178085,1.867816091954023,6664,0.3192485898468977,0.013733941852603111
UNIFORM_ALL_11,2,17,7,147,147,172,81.0,43.12244897959184,1.8895348837209303,6664,0.3170768307322929,0.013893638850889192
UNIFORM_ALL_11,2,17,7,148,148,172,82.0,42.91216216216216,1.819767441860465,6664,0.3155306041335453,0.01338064295485636
UNIFORM_ALL_11,2,17,7,149,149,174,77.0,42.67785234899329,1.7528735632183907,6664,0.3138077378602448,0.012888776200135225
UNIFORM_ALL_11,2,17,7,150,150,173,81.0,42.45333333333333,1.7109826589595376,6664,0.312156862745098,0.012580754845290717
UNIFORM_ALL_11,2,17,7,151,151,175,79.0,42.22516556291391,1.6457142857142857,6664,0.3104791585508376,0.012100840336134453
UNIFORM_ALL_11,2,17,7,152,152,175,79.0,42.0,1.6,6664,0.3088235294117647,0.011764705882352941
UNIFORM_ALL_11,2,17,7,153,153,181,71.0,41.77777777777778,1.5027624309392265,6664,0.30718954248366015,0.011049723756906077
UNIFORM_ALL_11,2,17,7,154,154,179,73.0,41.311688311688314,1.687150837988827,6664,0.3037624140565317,0.012405520867564903
UNIFORM_ALL_11,2,17,7,155,155,178,85.0,41.348387096774196,1.4325842696629214,6664,0.30403225806451617,0.010533707865168539
UNIFORM_ALL_11,2,17,7,156,156,179,79.0,41.217948717948715,1.3072625698324023,6664,0.3030731523378582,0.009612224778179428
UNIFORM_ALL_11,2,17,7,157,157,177,67.0,40.98726114649681,1.2937853107344632,6664,0.30137692019482953,0.009513127284812229
UNIFORM_ALL_11,2,17,7,158,158,182,81.0,40.20253164556962,1.7142857142857142,6664,0.2956068503350707,0.012605042016806721
UNIFORM_ALL_11,2,17,7,159,159,181,69.0,40.540880503144656,1.2044198895027625,6664,0.298094709581946,0.008856028599285018
UNIFORM_ALL_11,2,17,7,160,160,182,67.0,40.11875,1.3461538461538463,6664,0.2949908088235294,0.00989819004524887
UNIFORM_ALL_11,2,17,7,161,161,184,81.0,40.01863354037267,1.201086956521739,6664,0.2942546583850931,0.008831521739130434
UNIFORM_ALL_11,2,17,7,162,162,184,83.0,39.58024691358025,1.3695652173913044,6664,0.2910312273057371,0.010070332480818414
UNIFORM_ALL_11,2,17,7,163,163,186,81.0,39.42944785276074,1.2741935483870968,6664,0.28992241068206426,0.009369070208728653
UNIFORM_ALL_11,2,17,7,164,164,185,80.0,39.31707317073171,1.1675675675675676,6664,0.2890961262553802,0.008585055643879173
UNIFORM_ALL_11,2,17,7,165,165,188,81.0,38.90909090909091,1.297872340425532,6664,0.28609625668449196,0.009543178973717146
UNIFORM_ALL_11,2,17,7,166,166,185,79.0,38.91566265060241,1.1027027027027028,6664,0.286144578313253,0.008108108108108109
UNIFORM_ALL_11,2,17,7,167,167,186,65.0,38.616766467065865,1.1559139784946237,6664,0.28394681225783724,0.008499367488931056
UNIFORM_ALL_11,2,17,7,168,168,188,81.0,38.38690476190476,1.1436170212765957,6664,0.2822566526610644,0.008408948685857322
UNIFORM_ALL_11,2,17,7,169,169,186,69.0,38.36094674556213,0.9731182795698925,6664,0.2820657848938392,0.00715528146742568
UNIFORM_ALL_11,2,17,7,170,170,192,67.0,38.15882352941176,0.921875,6664,0.2805795847750865,0.006778492647058824
UNIFORM_ALL_11,2,17,7,171,171,188,80.0,37.87719298245614,0.9946808510638298,6664,0.27850877192982454,0.007313829787234043
UNIFORM_ALL_11,2,17,7,172,172,189,83.0,37.656976744186046,0.9894179894179894,6664,0.2768895348837209,0.007275132275132275
UNIFORM_ALL_11,2,17,7,173,173,194,81.0,37.38150289017341,1.0154639175257731,6664,0.2748639918395104,0.007466646452395391
UNIFORM_ALL_11,2,17,7,174,174,194,72.0,37.10919540229885,1.0670103092783505,6664,0.27286173089925625,0.0078456640388114
UNIFORM_ALL_11,2,17,7,175,175,195,87.0,36.86857142857143,1.087179487179487,6664,0.2710924369747899,0.007993966817496229
UNIFORM_ALL_11,2,17,7,176,176,193,84.0,36.85227272727273,0.9222797927461139,6664,0.2709725935828877,0.006781469064309661
UNIFORM_ALL_11,2,17,7,177,177,195,73.0,36.655367231638415,0.9025641025641026,6664,0.2695247590561648,0.006636500754147813
UNIFORM_ALL_11,2,17,7,178,178,197,84.0,36.29775280898876,1.0304568527918783,6664,0.2668952412425644,0.007576888623469693
UNIFORM_ALL_11,2,17,7,179,179,194,83.0,36.30167597765363,0.8556701030927835,6664,0.26692408807098256,0.00629169193450576
UNIFORM_ALL_11,2,17,7,180,180,197,69.0,36.06111111111111,0.8781725888324873,6664,0.26515522875816994,0.006457151388474171
UNIFORM_ALL_11,2,17,7,181,181,197,86.0,36.005524861878456,0.7461928934010152,6664,0.2647465063373416,0.005486712451478053
UNIFORM_ALL_11,2,17,7,182,182,200,84.0,35.565934065934066,0.955,6664,0.2615142210730446,0.007022058823529412
UNIFORM_ALL_11,2,17,7,183,183,197,86.0,35.513661202185794,0.8375634517766497,6664,0.2611298617807779,0.006158554792475366
UNIFORM_ALL_11,2,17,7,184,184,198,67.0,35.51086956521739,0.6565656565656566,6664,0.26110933503836314,0.004827688651218063
UNIFORM_ALL_11,2,17,7,185,185,204,85.0,35.18378378378378,0.7598039215686274,6664,0.2587042925278219,0.0055867935409457895
UNIFORM_ALL_11,2,17,7,186,186,202,84.0,35.08064516129032,0.6881188118811881,6664,0.2579459203036053,0.0050596971461852065
UNIFORM_ALL_11,2,17,7,187,187,202,84.0,34.93048128342246,0.6534653465346535,6664,0.2568417741428122,0.004804892253931276
UNIFORM_ALL_11,2,17,7,188,188,203,72.0,34.670212765957444,0.7192118226600985,6664,0.25492803504380473,0.005288322225441901
UNIFORM_ALL_11,2,17,7,189,189,202,80.0,34.613756613756614,0.6039603960396039,6664,0.2545129162776222,0.004440885264997088
UNIFORM_ALL_11,2,17,7,190,190,206,88.0,34.257894736842104,0.7524271844660194,6664,0.2518962848297214,0.005532552826956025
UNIFORM_ALL_11,2,17,7,191,191,205,83.0,34.287958115183244,0.5609756097560976,6664,0.2521173390822297,0.004124820659971306
UNIFORM_ALL_11,2,17,7,192,192,206,86.0,34.005208333333336,0.6553398058252428,6664,0.25003829656862747,0.004818675042832668
UNIFORM_ALL_11,2,17,7,193,193,207,87.0,33.8860103626943,0.5990338164251208,6664,0.24916184090216398,0.004404660414890594
UNIFORM_ALL_11,2,17,7,194,194,206,84.0,33.77319587628866,0.5436893203883495,6664,0.24833232261976956,0.003997715591090805
UNIFORM_ALL_11,2,17,7,195,195,209,84.0,33.56410256410256,0.569377990430622,6664,0.24679487179487178,0.004186602870813397
UNIFORM_ALL_11,2,17,7,196,196,211,87.0,33.32142857142857,0.6303317535545023,6664,0.24501050420168066,0.0046347923055478114
UNIFORM_ALL_11,2,17,7,197,197,210,84.0,33.30964467005076,0.4857142857142857,6664,0.2449238578680203,0.0035714285714285713
UNIFORM_ALL_11,2,17,7,198,198,210,89.0,33.025252525252526,0.5952380952380952,6664,0.24283273915626857,0.004376750700280112
UNIFORM_ALL_11,2,17,7,199,199,212,70.0,32.80904522613066,0.6367924528301887,6664,0.2412429796039019,0.004682297447280799
UNIFORM_BOOLEAN_7,2,9,2,0,0,11,4.0,0.0,13.090909090909092,144,0.0,0.36363636363636365
UNIFORM_BOOLEAN_7,2,9,2,1,1,10,2.0,36.0,10.8,144,1.0,0.30000000000000004
UNIFORM_BOOLEAN_7,2,9,2,2,2,10,3.0,34.5,7.5,144,0.9583333333333334,0.20833333333333334
UNIFORM_BOOLEAN_7,2,9,2,3,3,9,3.0,29.0,6.333333333333333,144,0.8055555555555556,0.17592592592592593
UNIFORM_BOOLEAN_7,2,9,2,4,4,9,2.0,21.0,6.666666666666667,144,0.5833333333333334,0.1851851851851852
UNIFORM_BOOLEAN_7,2,9,2,5,5,8,3.0,22.6,3.875,144,0.6277777777777778,0.1076388888888889
UNIFORM_BOOLEAN_7,2,9,2,6,6,11,2.0,20.5,1.9090909090909092,144,0.5694444444444444,0.05303030303030303
UNIFORM_BOOLEAN_7,2,9,2,7,7,10,3.0,18.428571428571427,1.5,144,0.5119047619047619,0.041666666666666664
UNIFORM_BOOLEAN_7,2,9,2,8,8,10,2.0,17.0,0.8,144,0.4722222222222222,0.022222222222222223
UNIFORM_BOOLEAN_7,2,9,2,9,9,10,2.0,15.777777777777779,0.2,144,0.4382716049382716,0.005555555555555556
UNIFORM_BOOLEAN_7,2,9,2,10,10,12,1.0,13.8,0.5,144,0.38333333333333336,0.013888888888888888
